time,aave,bal,bat,comp,eth_a,eth_b,eth_c,gno,knc,link,lrc,mana,matic,reth,uni,wbtc_a,wbtc_b,wbtc_c,wsteth_a,wsteth_b,yfi,zrx,gusd,usdc_a,usdc_b,usdp,tusd,psm_usdc,rwa001,rwa002,rwa003,rwa004,rwa005,rwa006,rwa007,rwa008,rwa009,rwa010,rwa011,rwa012,rwa013,rwa014,rwa015
1586707200,0,0,0,0,283554951.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575612.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586880000,0,0,0,0,279098194.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643779.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587052800,0,0,0,0,298842915.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742873.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587225600,0,0,0,0,324896094.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469138.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587398400,0,0,0,0,327861001.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623998.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587571200,0,0,0,0,341502687.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684771.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587744000,0,0,0,0,352470782.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050446.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587916800,0,0,0,0,374580832.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095329.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588089600,0,0,0,0,373595318.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3584114.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588262400,0,0,0,0,394596782.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541719.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588435200,0,0,0,0,398635654.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680901.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588608000,0,0,0,0,386649367.32,0,0,0,0,0,0,0,0,0,0,194680.48,0,0,0,0,0,0,0,16638471.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588780800,0,0,0,0,397549664.05,0,0,0,0,0,0,0,0,0,0,345903.59,0,0,0,0,0,0,0,14858887.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588953600,0,0,0,0,407826347.14,0,0,0,0,0,0,0,0,0,0,611511.11,0,0,0,0,0,0,0,14684745.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589126400,0,0,0,0,353254799.01,0,0,0,0,0,0,0,0,0,0,591000.19,0,0,0,0,0,0,0,14547127.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589299200,0,0,0,0,368637433.92,0,0,0,0,0,0,0,0,0,0,742826,0,0,0,0,0,0,0,14535841.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589472000,0,0,0,0,387985557.71,0,0,0,0,0,0,0,0,0,0,861111.57,0,0,0,0,0,0,0,12515100.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589644800,0,0,0,0,386623363.14,0,0,0,0,0,0,0,0,0,0,954795.08,0,0,0,0,0,0,0,12648428.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589817600,0,0,0,0,409631447.05,0,0,0,0,0,0,0,0,0,0,1097921.99,0,0,0,0,0,0,0,12902557.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589990400,0,0,0,0,406689255.8,0,0,0,0,0,0,0,0,0,0,10632279.1,0,0,0,0,0,0,0,12832176.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590163200,0,0,0,0,403552838.48,0,0,0,0,0,0,0,0,0,0,24259995.33,0,0,0,0,0,0,0,11903148.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590336000,0,0,0,0,401435967.43,0,0,0,0,0,0,0,0,0,0,23708345.7,0,0,0,0,0,0,0,7662415.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590508800,0,0,0,0,388111831.23,0,0,0,0,0,0,0,0,0,0,23053168.61,0,0,0,0,0,0,0,7529915.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590681600,0,0,0,0,419698258.59,0,0,0,0,0,0,0,0,0,0,24987885.46,0,0,0,0,0,0,0,6482783.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590854400,0,0,0,0,470903886.36,0,0,0,0,0,0,0,0,0,0,25206407.28,0,0,0,0,0,0,0,4412775.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591027200,0,0,0,0,474258492.93,0,0,0,0,0,0,0,0,0,0,25403150.49,0,0,0,0,0,0,0,2018331.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591200000,0,0,0,0,470998395.68,0,0,0,0,0,0,0,0,0,0,25625340.31,0,0,0,0,0,0,0,2007915.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591372800,0,0,0,0,475443573.59,0,0,0,0,0,0,0,0,0,0,26133024.07,0,0,0,0,0,0,0,2007014.37,56,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591545600,0,0,0,0,465826022.39,0,0,0,0,0,0,0,0,0,0,25523895.98,0,0,0,0,0,0,0,1974006.14,56,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591718400,0,0,0,0,473273005.89,0,0,0,0,0,0,0,0,0,0,26193626.82,0,0,0,0,0,0,0,1921006.11,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591891200,0,0,0,0,424394583.41,0,0,0,0,0,0,0,0,0,0,25044829.62,0,0,0,0,0,0,0,1916106.61,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592064000,0,0,0,0,467382230.75,0,0,0,0,0,0,0,0,0,0,25414870.47,0,0,0,0,0,0,0,1573725.01,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592236800,0,0,0,0,423591474.3,0,0,0,0,0,0,0,0,0,0,25225611.55,0,0,0,0,0,0,0,2732675.46,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592409600,0,0,0,0,434017814.15,0,0,0,0,0,0,0,0,0,0,25352237.34,0,0,0,0,0,0,0,2788115.18,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592582400,0,0,0,0,441390923.77,0,0,0,0,0,0,0,0,0,0,25239727.24,0,0,0,0,0,0,0,1742156.75,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592755200,0,0,0,0,392559628.04,0,0,0,0,0,0,0,0,0,0,18696121.24,0,0,0,0,0,0,0,2698584.71,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592928000,0,0,0,0,419177692.71,0,0,0,0,0,0,0,0,0,0,25798501.52,0,0,0,0,0,0,0,2644968.87,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593100800,0,0,0,0,409165289.9,0,0,0,0,0,0,0,0,0,0,24690459.32,0,0,0,0,0,0,0,2616981.13,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593273600,0,0,0,0,393378444.31,0,0,0,0,0,0,0,0,0,0,24333402.89,0,0,0,0,0,0,0,2235349.08,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593446400,0,0,0,0,392191278.8,0,0,0,0,0,0,0,0,0,0,24547555.41,0,0,0,0,0,0,0,2176299.47,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
